"GeneID","SRR390728","SRR390729","SRR390730","SRR390731"
"ENSG00000288562.2",0,0,0,0
"ENSG00000298517.1",0,0,0,0
"ENSG00000295390.1",0,0,0,0
"ENSG00000073756.13",0,0,0,0
"ENSG00000273129.4",0,0,0,0
"ENSG00000296822.1",0,0,0,1
"ENSG00000116711.11",0,0,0,0
"ENSG00000308502.1",0,0,0,0
"ENSG00000230426.6",5,2,2,0
"ENSG00000300517.1",0,0,0,0
"ENSG00000296037.1",0,0,0,0
"ENSG00000271558.1",0,0,0,0
"ENSG00000225462.1",17,26,8,16
"ENSG00000297021.1",0,0,0,0
"ENSG00000274702.1",0,0,0,0
"ENSG00000299951.1",0,0,0,0
"ENSG00000236401.1",0,0,0,0
"ENSG00000223847.1",0,1,0,0
"ENSG00000306741.1",0,0,0,0
"ENSG00000285894.3",0,0,0,0
"ENSG00000150732.8",0,0,0,0
"ENSG00000222240.1",0,0,0,0
"ENSG00000261182.1",0,0,0,0
"ENSG00000224278.1",0,0,0,0
"ENSG00000225006.1",0,0,0,0
"ENSG00000307110.1",0,0,0,0
"ENSG00000235083.1",7,0,0,2
"ENSG00000231022.1",0,0,0,0
"ENSG00000237283.2",6,0,0,0
"ENSG00000309084.1",18,0,0,0
"ENSG00000299749.1",0,0,0,0
"ENSG00000238054.3",0,0,0,0
"ENSG00000226486.2",0,0,0,0
"ENSG00000271036.1",0,0,0,0
"ENSG00000226196.1",2,0,0,0
"ENSG00000302138.1",0,0,0,0
"ENSG00000232212.2",0,0,0,0
"ENSG00000252553.1",0,0,0,0
"ENSG00000238270.1",0,0,0,0
"ENSG00000287472.1",0,0,0,0
"ENSG00000230987.2",3,4,1,3
"ENSG00000162670.12",0,0,0,0
"ENSG00000225811.1",0,0,0,0
"ENSG00000237457.7",0,0,2,0
"ENSG00000241505.1",0,0,0,0
"ENSG00000231175.1",0,0,0,0
"ENSG00000236025.1",0,0,0,0
"ENSG00000238108.1",0,0,0,0
"ENSG00000285638.1",13,0,0,0
"ENSG00000228020.2",5,0,1,0
"ENSG00000261642.1",0,0,0,0
"ENSG00000271187.1",0,0,0,0
"ENSG00000233882.3",0,0,0,0
"ENSG00000308100.1",0,0,0,0
"ENSG00000228215.4",0,0,0,0
"ENSG00000223344.2",0,0,0,0
"ENSG00000301096.1",0,0,0,0
"ENSG00000306983.1",0,0,0,0
"ENSG00000150681.10",593,227,0,98
"ENSG00000285280.3",26,19,4,22
"ENSG00000226723.2",21,23,10,16
"ENSG00000236792.1",11,44,4,12
"ENSG00000253148.1",54,0,0,0
"ENSG00000236069.3",0,0,0,0
"ENSG00000296374.1",0,0,0,0
"ENSG00000090104.13",10,4,626,222
"ENSG00000289995.2",6,43,40,35
"ENSG00000127074.16",4333,2228,100,1629
"ENSG00000231767.5",37,1,17,29
"ENSG00000283795.1",0,0,0,0
"ENSG00000296235.1",0,0,0,0
"ENSG00000228687.1",0,0,0,0
"ENSG00000226814.2",1,0,0,2
"ENSG00000116741.8",86,361,140,326
"ENSG00000296334.1",0,0,0,0
"ENSG00000296296.1",0,0,0,0
"ENSG00000223075.1",0,0,0,0
"ENSG00000296356.1",0,0,0,0
"ENSG00000296316.1",0,0,0,0
"ENSG00000306497.1",0,0,0,0
"ENSG00000306525.1",0,1,0,0
"ENSG00000234473.1",2,0,8,1
"ENSG00000116750.15",519,793,530,478
"ENSG00000238754.1",0,0,0,0
"ENSG00000116747.14",1184,1206,384,391
"ENSG00000023572.10",219,230,67,101
"ENSG00000306457.1",0,0,0,1
"ENSG00000306475.1",0,0,0,0
"ENSG00000134371.16",777,757,327,394
"ENSG00000308280.1",0,2,1,3
"ENSG00000221680.1",0,0,0,0
"ENSG00000162630.7",97,4,5,10
"ENSG00000276735.1",1,0,0,0
"ENSG00000232077.3",0,2,0,0
"ENSG00000286285.2",14,0,4,2
"ENSG00000299985.1",0,0,0,0
"ENSG00000227240.3",2,0,0,0
"ENSG00000226640.3",0,0,0,0
"ENSG00000237011.1",0,0,0,0
"ENSG00000305581.1",0,0,0,0
"ENSG00000237213.2",0,0,0,0
"ENSG00000295802.1",0,0,0,0
"ENSG00000303114.1",4,4,0,7
"ENSG00000233057.1",18,2,4,13
"ENSG00000294997.1",2,0,0,0
"ENSG00000231714.1",0,0,0,0
"ENSG00000251813.1",0,0,0,0
"ENSG00000302795.1",0,0,0,0
"ENSG00000309086.1",0,0,0,0
"ENSG00000228167.1",1,9,14,7
"ENSG00000285718.2",0,0,0,0
"ENSG00000296695.1",0,0,0,0
"ENSG00000287364.2",0,0,0,0
"ENSG00000295216.1",0,0,0,0
"ENSG00000227421.3",0,0,0,0
"ENSG00000296140.1",0,0,0,0
"ENSG00000162687.19",7,0,0,0
"ENSG00000265986.1",0,0,0,0
"ENSG00000000971.18",0,0,0,0
"ENSG00000289697.1",0,0,0,0
"ENSG00000116785.16",0,0,0,0
"ENSG00000244414.9",0,0,0,0
"ENSG00000285986.1",0,0,0,0
"ENSG00000304869.1",0,0,0,0
"ENSG00000134365.16",0,0,1,0
"ENSG00000080910.15",0,0,0,0
"ENSG00000273844.1",0,0,0,0
"ENSG00000134389.12",0,0,0,0
"ENSG00000143278.6",0,0,0,0
"ENSG00000066279.20",2658,2641,626,1637
"ENSG00000300054.1",3,1,0,0
"ENSG00000235748.1",2,0,0,0
"ENSG00000177888.9",414,288,56,134
"ENSG00000290127.2",7,4,2,1
"ENSG00000237861.1",0,0,0,0
"ENSG00000134376.18",1,0,0,0
"ENSG00000221879.3",0,0,0,0
"ENSG00000230260.1",0,0,0,0
"ENSG00000213047.14",4,618,162,172
"ENSG00000207139.1",0,0,0,0
"ENSG00000213046.4",3,2,0,0
"ENSG00000235582.2",5,7,9,7
"ENSG00000233040.2",4,0,3,0
"ENSG00000224901.1",0,0,0,0
"ENSG00000203724.12",0,2,6,2
"ENSG00000143355.16",0,0,0,0
"ENSG00000306070.1",0,0,0,0
"ENSG00000302490.1",1,0,0,0
"ENSG00000151414.16",858,2090,267,225
"ENSG00000294783.1",2,4,0,2
"ENSG00000232824.1",0,0,0,0
"ENSG00000303141.1",1,0,0,0
"ENSG00000287989.1",35,60,0,0
"ENSG00000151418.12",0,0,0,2
"ENSG00000223881.3",4,2,1,34
"ENSG00000081237.23",14919,6841,3284,4336
"ENSG00000261573.2",1,3,3,1
"ENSG00000236278.2",0,2,1,3
"ENSG00000229989.7",156,15,27,25
"ENSG00000304943.1",0,0,0,0
"ENSG00000304925.1",0,3,1,1
"ENSG00000207975.1",0,0,0,0
"ENSG00000207759.1",0,0,0,0
"ENSG00000227747.2",3,1,1,1
"ENSG00000225172.6",3,0,4,0
"ENSG00000233410.2",6,1,0,0
"ENSG00000235492.2",0,0,1,0
"ENSG00000286541.2",1,0,0,0
"ENSG00000231718.2",0,0,0,0
"ENSG00000298658.1",0,0,0,0
"ENSG00000228190.2",2,0,1,0
"ENSG00000236468.1",11,1,4,16
"ENSG00000306340.1",0,0,0,0
"ENSG00000231984.1",0,0,0,0
"ENSG00000307350.1",0,0,0,0
"ENSG00000301535.1",0,0,0,0
"ENSG00000228530.1",0,0,0,0
"ENSG00000200139.1",0,0,0,0
"ENSG00000229747.1",0,0,0,0
"ENSG00000290125.2",1,0,0,0
"ENSG00000202491.1",0,0,0,0
"ENSG00000202329.1",0,0,0,0
"ENSG00000116833.15",0,0,0,1
"ENSG00000252860.1",0,0,0,0
"ENSG00000305176.1",0,0,0,0
"ENSG00000229220.1",0,0,0,0
"ENSG00000233827.2",0,0,0,0
"ENSG00000203721.9",2,25,3,0
"ENSG00000273093.1",0,0,0,0
"ENSG00000213045.3",0,0,0,0
"ENSG00000230623.9",1,2,1,0
"ENSG00000162702.9",238,404,168,239
"ENSG00000282849.2",0,1,0,0
"ENSG00000118193.13",640,796,176,352
"ENSG00000118197.15",269,338,62,140
"ENSG00000260088.2",2,0,0,5
"ENSG00000118200.17",846,1457,174,59
"ENSG00000231333.2",5,3,9,3
"ENSG00000170128.5",0,0,0,0
"ENSG00000304314.1",0,0,0,0
"ENSG00000163362.12",1,0,0,0
"ENSG00000293444.2",1,0,0,0
"ENSG00000233217.3",0,0,0,0
"ENSG00000201032.1",0,0,0,0
"ENSG00000116852.15",2475,2,341,64
"ENSG00000234132.3",75,0,0,2
"ENSG00000081248.13",34,0,0,0
"ENSG00000309774.1",0,0,0,0
"ENSG00000232237.5",0,0,0,0
"ENSG00000116857.18",213,169,63,68
"ENSG00000163395.17",0,0,0,0
"ENSG00000229821.1",0,0,0,0
"ENSG00000081277.13",0,0,0,0
"ENSG00000306072.1",0,1,0,0
"ENSG00000118194.23",0,1,0,0
"ENSG00000286600.1",0,0,0,0
"ENSG00000159166.16",1,3,0,0
"ENSG00000282221.2",0,2,0,0
"ENSG00000159173.20",357,2217,0,1
"ENSG00000227048.2",0,0,0,0
"ENSG00000306690.1",0,0,0,0
"ENSG00000174307.7",0,0,1,0
"ENSG00000224818.1",0,0,0,0
"ENSG00000310095.1",0,0,0,0
"ENSG00000159176.15",160,445,352,61
"ENSG00000224536.3",68,23,17,21
"ENSG00000223396.5",0,0,0,0
"ENSG00000134369.18",45,15,3,33
"ENSG00000310071.1",0,0,0,0
"ENSG00000236390.1",0,0,0,0
"ENSG00000231871.5",1,5,2,3
"ENSG00000264802.1",0,0,0,0
"ENSG00000235121.2",3,0,0,0
"ENSG00000200942.1",0,0,0,0
"ENSG00000221028.1",0,0,0,0
"ENSG00000198700.11",1220,1566,785,1453
"ENSG00000277681.1",8,4,4,2
"ENSG00000198892.8",0,2,3,2
"ENSG00000223774.6",0,0,0,0
"ENSG00000163431.15",0,2,0,0
"ENSG00000308569.1",0,0,0,0
"ENSG00000308011.1",0,0,0,0
"ENSG00000134375.12",240,425,275,221
"ENSG00000206637.1",0,0,0,0
"ENSG00000238003.1",0,0,0,1
"ENSG00000176393.12",197,629,221,23
"ENSG00000234678.3",14,37,16,1
"ENSG00000275207.1",0,0,0,0
"ENSG00000163435.16",1,0,1,0
"ENSG00000249007.1",0,0,0,0
"ENSG00000232296.1",0,0,0,0
"ENSG00000235811.1",0,0,0,0
"ENSG00000212512.2",0,0,0,0
"ENSG00000294430.1",0,0,0,0
"ENSG00000227109.1",0,0,0,0
"ENSG00000170075.10",16,1,2,0
"ENSG00000143862.9",195,142,137,108
"ENSG00000143851.18",118,290,1238,678
"ENSG00000243323.8",3,1,3,0
"ENSG00000293457.2",2,3,1,0
"ENSG00000295211.1",0,0,0,0
"ENSG00000133067.19",0,0,2,0
"ENSG00000306579.1",0,0,0,0
"ENSG00000306556.1",0,0,0,0
"ENSG00000077152.13",239,376,209,252
"ENSG00000077157.24",392,241,140,102
"ENSG00000229120.2",0,0,0,0
"ENSG00000272262.1",0,0,0,0
"ENSG00000232626.4",18,5,0,2
"ENSG00000293334.1",0,0,0,0
"ENSG00000297456.1",3,0,0,0
"ENSG00000236439.4",3,4,16,8
"ENSG00000253042.1",0,0,0,1
"ENSG00000143858.13",4,2,3,3
"ENSG00000226862.1",0,0,0,0
"ENSG00000225620.1",0,0,0,0
"ENSG00000296321.1",0,0,0,0
"ENSG00000117139.19",29,2,333,84
"ENSG00000235449.2",0,0,1,0
"ENSG00000226148.1",6,0,1,0
"ENSG00000260021.1",0,0,0,0
"ENSG00000228288.11",0,0,2,0
"ENSG00000295157.1",0,0,0,0
"ENSG00000184774.11",0,0,0,0
"ENSG00000291234.2",1,2,0,0
"ENSG00000214796.10",0,0,0,0
"ENSG00000293264.2",0,1,2,0
"ENSG00000234996.5",0,0,0,0
"ENSG00000183155.6",100,113,83,110
"ENSG00000117153.17",484,599,163,326
"ENSG00000230280.2",12,6,3,9
"ENSG00000199471.1",0,2,0,0
"ENSG00000159346.14",699,1064,448,379
"ENSG00000307108.1",0,0,0,0
"ENSG00000159348.14",119,97,83,120
"ENSG00000234761.2",0,0,0,0
"ENSG00000290909.1",0,0,0,0
"ENSG00000231547.1",0,0,0,0
"ENSG00000163444.13",80,148,126,150
"ENSG00000294186.1",0,0,0,0
"ENSG00000143847.17",408,0,73,43
"ENSG00000122180.6",0,0,0,0
"ENSG00000163485.19",0,6,0,0
"ENSG00000234775.2",0,0,2,0
"ENSG00000224671.2",0,0,0,0
"ENSG00000133055.11",0,1939,0,0
"ENSG00000133048.14",0,28,0,0
"ENSG00000133063.17",16,27,11,73
"ENSG00000236523.2",3,0,1,1
"ENSG00000231507.5",3,33,3,13
"ENSG00000301519.1",0,1,0,3
"ENSG00000288925.2",1,0,0,0
"ENSG00000301590.1",0,0,0,0
"ENSG00000301574.1",3,2,0,2
"ENSG00000233791.8",19,32,5,18
"ENSG00000159388.6",1697,2138,1055,3592
"ENSG00000202300.1",0,0,1,0
"ENSG00000310209.1",0,0,0,0
"ENSG00000298223.1",0,0,0,0
"ENSG00000122176.13",6,11,5,2
"ENSG00000229652.1",1,0,0,0
"ENSG00000300395.1",0,0,0,0
"ENSG00000271588.1",0,0,0,0
"ENSG00000305491.1",0,0,0,0
"ENSG00000305518.1",0,0,0,0
"ENSG00000188783.7",0,0,0,12
"ENSG00000188770.11",0,0,0,0
"ENSG00000299070.1",0,0,0,0
"ENSG00000299041.1",0,0,0,1
"ENSG00000299099.1",0,0,0,0
"ENSG00000307500.1",0,0,0,0
"ENSG00000307117.1",0,0,0,0
"ENSG00000299375.1",0,0,0,0
"ENSG00000058668.17",30,20,275,111
"ENSG00000299391.1",0,0,2,2
"ENSG00000236035.2",13,53,48,31
"ENSG00000294708.1",0,0,0,0
"ENSG00000221643.1",0,0,0,0
"ENSG00000122188.14",59,0,64,179
"ENSG00000257315.4",8,13,20,4
"ENSG00000058673.17",12,14,7,19
"ENSG00000288644.1",0,0,0,0
"ENSG00000227417.3",3,2,0,5
"ENSG00000223505.2",5,85,37,50
"ENSG00000297888.1",1,3,0,0
"ENSG00000182004.14",206,221,276,166
"ENSG00000299390.1",2,1,0,3
"ENSG00000236430.1",0,0,2,0
"ENSG00000232917.5",0,0,0,1
"ENSG00000237379.1",0,0,0,0
"ENSG00000286383.3",4,0,0,0
"ENSG00000176754.14",0,0,0,1
"ENSG00000143842.16",6,0,0,0
"ENSG00000261065.1",0,0,0,0
"ENSG00000143845.15",2,0,0,0
"ENSG00000230550.3",0,0,0,0
"ENSG00000143839.16",0,0,0,0
"ENSG00000225522.2",0,0,0,0
"ENSG00000170498.11",0,0,0,0
"ENSG00000174567.9",0,0,0,0
"ENSG00000143850.18",0,0,2,3
"ENSG00000231691.2",0,0,0,0
"ENSG00000219133.2",0,1,23,10
"ENSG00000301108.1",0,0,0,0
"ENSG00000280924.1",0,0,0,0
"ENSG00000226330.2",7,1,3,5
"ENSG00000237848.1",0,0,2,0
"ENSG00000158615.10",636,876,537,722
"ENSG00000288934.3",7,3,1,0
"ENSG00000133056.15",44,47,628,59
"ENSG00000198625.16",811,938,521,945
"ENSG00000236779.1",11,5,5,5
"ENSG00000200408.1",0,0,0,0
"ENSG00000298569.1",0,1,0,1
"ENSG00000298590.1",0,0,1,3
"ENSG00000240710.1",0,0,0,0
"ENSG00000170382.13",3,14,8,3
"ENSG00000240219.1",1,1,9,4
"ENSG00000228153.1",0,0,0,0
"ENSG00000297724.1",1,0,0,0
"ENSG00000297698.1",0,0,0,0
"ENSG00000252650.1",0,0,0,0
"ENSG00000251861.1",0,0,0,0
"ENSG00000287197.1",0,0,0,0
"ENSG00000163531.18",43,0,0,0
"ENSG00000229657.2",10,0,0,0
"ENSG00000184144.13",2,2,0,0
"ENSG00000174529.7",17,6,4,18
"ENSG00000295208.1",10,5,6,6
"ENSG00000117222.15",368,392,177,240
"ENSG00000271580.1",6,6,4,6
"ENSG00000307332.1",0,0,1,0
"ENSG00000236108.1",0,0,0,1
"ENSG00000133059.19",135,55,110,62
"ENSG00000213041.4",4,0,1,1
"ENSG00000133069.18",11,3,2,14
"ENSG00000294869.1",0,0,0,0
"ENSG00000225063.1",0,0,0,0
"ENSG00000295331.1",0,0,0,0
"ENSG00000163545.11",8,6,74,95
"ENSG00000162873.16",0,0,0,0
"ENSG00000235363.1",0,2,11,2
"ENSG00000226235.2",0,0,0,0
"ENSG00000186007.10",0,0,0,0
"ENSG00000281406.3",0,0,0,0
"ENSG00000199059.3",0,0,0,0
"ENSG00000224717.1",0,0,0,0
"ENSG00000117266.17",36,10,31,6
"ENSG00000295836.1",0,0,0,0
"ENSG00000253097.1",0,0,0,0
"ENSG00000174514.14",61,37,4,45
"ENSG00000206762.1",1,1,0,7
"ENSG00000158711.15",967,1238,491,712
"ENSG00000236942.1",2,6,2,2
"ENSG00000304244.1",11,11,0,3
"ENSG00000158715.7",59,12,12,373
"ENSG00000300035.1",0,0,0,1
"ENSG00000300008.1",0,0,2,1
"ENSG00000275213.1",1,0,0,2
"ENSG00000069275.14",2182,1656,1215,2414
"ENSG00000201944.1",1,0,0,0
"ENSG00000117280.14",85,20,131,367
"ENSG00000285521.2",0,0,2,2
"ENSG00000133065.12",656,154,188,461
"ENSG00000286619.1",1,3,24,15
"ENSG00000162877.13",3,0,1,8
"ENSG00000174502.20",0,0,0,0
"ENSG00000227687.1",0,0,0,0
"ENSG00000276600.6",0,0,0,0
"ENSG00000301120.1",0,0,0,0
"ENSG00000196188.13",1,0,0,0
"ENSG00000293455.2",12,0,42,243
"ENSG00000285417.2",0,0,0,12
"ENSG00000263961.9",0,0,25,119
"ENSG00000252692.1",0,0,0,0
"ENSG00000198049.7",0,0,0,0
"ENSG00000226780.1",0,0,0,0
"ENSG00000287432.2",0,1,0,0
"ENSG00000225483.1",0,0,0,0
"ENSG00000236889.1",0,0,0,0
"ENSG00000196550.12",39,30,10,26
"ENSG00000266028.9",132,1326,359,833
"ENSG00000296425.1",0,0,0,0
"ENSG00000229509.1",0,0,0,0
"ENSG00000263528.9",226,294,122,330
"ENSG00000278465.1",0,0,0,0
"ENSG00000162888.4",14,14,4,7
"ENSG00000261000.1",0,0,2,1
"ENSG00000305300.1",1,0,1,0
"ENSG00000266094.9",630,410,682,556
"ENSG00000234981.1",4,1,9,7
"ENSG00000279946.1",0,0,0,0
"ENSG00000143486.17",751,470,247,409
"ENSG00000237605.4",0,0,0,2
"ENSG00000143479.18",18,45,61,10
"ENSG00000302914.1",0,0,0,0
"ENSG00000302948.1",0,0,0,0
"ENSG00000162889.12",118,363,270,307
"ENSG00000224114.1",0,1,2,2
"ENSG00000199349.1",0,0,0,0
"ENSG00000136634.7",0,0,0,0
"ENSG00000142224.18",0,0,0,0
"ENSG00000162891.11",0,0,0,0
"ENSG00000307982.1",0,0,1,0
"ENSG00000162892.16",1,0,28,0
"ENSG00000162894.13",0,0,4745,54
"ENSG00000271680.1",0,0,32,0
"ENSG00000226945.1",25,1,31,10
"ENSG00000162896.7",0,0,1044,0
"ENSG00000162897.16",0,0,0,0
"ENSG00000182795.14",0,0,0,0
"ENSG00000123836.16",73,6,0,9
"ENSG00000180667.11",107,0,0,2
"ENSG00000123843.14",0,0,0,0
"ENSG00000123838.12",0,0,0,0
"ENSG00000275392.1",0,0,0,0
"ENSG00000296591.1",0,0,0,0
"ENSG00000226565.2",1,0,0,0
"ENSG00000243636.2",0,0,1,0
"ENSG00000224462.2",0,0,0,0
"ENSG00000232621.1",0,0,0,0
"ENSG00000237074.2",1,0,0,0
"ENSG00000196352.19",495,380,132,29
"ENSG00000283044.2",2,0,0,0
"ENSG00000298838.1",0,0,0,0
"ENSG00000117322.20",7,0,0,6
"ENSG00000305204.1",0,0,0,0
"ENSG00000203710.13",0,0,0,0
"ENSG00000296745.1",0,0,0,0
"ENSG00000236911.6",0,0,0,0
"ENSG00000296064.1",0,0,0,0
"ENSG00000197721.17",0,0,0,0
"ENSG00000244703.3",0,1,0,0
"ENSG00000307252.1",0,0,0,0
"ENSG00000226289.1",0,0,0,0
"ENSG00000308069.1",1,0,0,0
"ENSG00000274059.1",0,0,0,0
"ENSG00000285239.1",0,0,0,0
"ENSG00000117335.22",1823,1100,529,802
"ENSG00000203709.15",169,110,46,81
"ENSG00000234219.1",0,0,0,0
"ENSG00000284214.1",0,0,0,0
"ENSG00000284203.1",0,0,0,0
"ENSG00000308132.1",43,25,9,21
"ENSG00000308170.1",4,0,0,0
"ENSG00000289071.3",6,1,0,0
"ENSG00000308151.1",0,0,0,0
"ENSG00000308093.1",2,5,0,0
"ENSG00000174059.18",6,4,0,0
"ENSG00000284237.2",0,0,0,0
"ENSG00000296904.1",0,0,0,0
"ENSG00000296883.1",0,0,0,0
"ENSG00000076356.8",0,0,0,5
"ENSG00000287220.1",0,0,0,0
"ENSG00000299351.1",0,0,0,0
"ENSG00000304011.1",0,0,0,0
"ENSG00000286198.4",0,0,0,0
"ENSG00000226843.1",0,0,0,0
"ENSG00000303977.1",0,0,0,0
"ENSG00000310018.1",0,0,0,0
"ENSG00000261453.2",0,0,0,0
"ENSG00000259815.2",0,0,0,0
"ENSG00000302003.1",0,0,0,0
"ENSG00000227887.1",4,0,5,2
"ENSG00000232812.3",0,0,0,0
"ENSG00000302908.1",0,0,0,0
"ENSG00000293786.1",0,0,0,0
"ENSG00000236950.2",0,0,0,0
"ENSG00000278684.1",0,0,0,0
"ENSG00000287046.2",0,0,0,0
"ENSG00000305039.1",0,0,0,0
"ENSG00000232537.3",0,0,0,0
"ENSG00000228081.2",0,1,1,4
"ENSG00000224540.1",2,1,0,0
"ENSG00000225712.1",4,5,12,3
"ENSG00000305041.1",0,0,0,0
"ENSG00000227940.3",0,0,0,0
"ENSG00000231648.3",0,0,0,0
"ENSG00000304736.1",0,0,0,0
"ENSG00000308105.1",0,0,0,0
"ENSG00000230937.14",0,0,0,0
"ENSG00000284485.1",0,0,0,0
"ENSG00000224260.7",0,0,0,0
"ENSG00000287902.3",0,0,0,0
"ENSG00000008118.11",0,0,0,0
"ENSG00000196878.16",1,0,1,0
"ENSG00000283876.1",0,0,0,0
"ENSG00000301117.1",0,0,0,0
"ENSG00000227591.7",2,0,1,0
"ENSG00000123689.7",0,0,0,0
"ENSG00000117594.11",0,0,0,0
"ENSG00000236136.1",0,0,0,0
"ENSG00000009790.16",598,14,84,202
"ENSG00000162757.5",3,6,2,6
"ENSG00000289700.1",0,0,0,0
"ENSG00000117595.14",0,0,0,0
"ENSG00000117597.19",323,285,156,233
"ENSG00000301103.1",1,0,1,3
"ENSG00000143469.21",1,0,0,0
"ENSG00000287343.1",0,0,0,0
"ENSG00000299533.1",0,0,0,0
"ENSG00000303493.1",0,0,0,0
"ENSG00000203706.10",0,0,0,0
"ENSG00000082497.13",0,0,0,0
"ENSG00000228110.4",0,0,0,2
"ENSG00000298298.1",0,0,0,0
"ENSG00000233455.2",1,1,0,1
"ENSG00000299100.1",0,0,0,0
"ENSG00000299121.1",0,0,0,0
"ENSG00000054392.14",0,0,2,8
"ENSG00000310145.1",0,0,0,0
"ENSG00000287354.1",0,0,0,0
"ENSG00000302938.1",0,0,0,0
"ENSG00000200972.1",0,0,0,0
"ENSG00000287157.1",0,0,0,0
"ENSG00000270936.1",0,0,0,0
"ENSG00000295514.1",0,0,0,0
"ENSG00000143473.15",4,0,0,1
"ENSG00000279333.1",0,0,0,0
"ENSG00000224668.1",65,9,5,12
"ENSG00000283952.1",0,0,0,0
"ENSG00000284376.1",0,0,0,0
"ENSG00000234233.2",0,0,0,0
"ENSG00000234004.4",4,1,7,3
"ENSG00000226986.4",5,6,4,2
"ENSG00000297328.1",0,2,0,4
"ENSG00000117625.15",540,505,216,332
"ENSG00000295178.1",0,0,2,0
"ENSG00000082512.16",140,225,186,210
"ENSG00000287033.3",3,6,0,2
"ENSG00000153363.16",29,165,34,29
"ENSG00000236809.2",20,10,1,5
"ENSG00000238137.2",1,3,1,0
"ENSG00000198570.8",0,1,0,0
"ENSG00000223649.1",0,0,0,0
"ENSG00000300476.1",0,0,0,0
"ENSG00000170385.10",49,186,157,59
"ENSG00000295023.1",0,0,2,3
"ENSG00000261314.1",1,0,0,0
"ENSG00000288738.2",16,1,10,10
"ENSG00000228792.4",0,0,0,0
"ENSG00000227764.3",0,0,0,0
"ENSG00000117650.14",245,268,145,224
"ENSG00000224763.1",13,9,5,12
"ENSG00000231057.6",0,0,0,0
"ENSG00000226868.1",0,0,0,0
"ENSG00000294411.1",0,0,0,0
"ENSG00000308459.1",0,0,0,0
"ENSG00000309714.1",0,0,0,0
"ENSG00000123684.14",843,1145,379,151
"ENSG00000241395.3",1,0,0,0
"ENSG00000212205.1",0,0,1,1
"ENSG00000229258.7",0,2,0,0
"ENSG00000307630.1",0,0,0,1
"ENSG00000233626.2",0,0,2,0
"ENSG00000143493.14",505,578,324,493
"ENSG00000212187.1",0,0,0,0
"ENSG00000143476.19",388,942,263,526
"ENSG00000220749.4",1,5,4,8
"ENSG00000264358.1",1,0,0,0
"ENSG00000252879.1",0,1,0,0
"ENSG00000229983.1",0,0,0,3
"ENSG00000226251.9",0,6,0,14
"ENSG00000300415.1",0,0,0,1
"ENSG00000066027.13",597,652,188,387
"ENSG00000230063.1",0,0,0,2
"ENSG00000234915.1",1,2,0,0
"ENSG00000225338.1",11,3,39,24
"ENSG00000201544.1",2,5,1,0
"ENSG00000229832.1",0,6,0,1
"ENSG00000065600.14",143,73,40,76
"ENSG00000287445.2",14,8,3,5
"ENSG00000117691.11",166,83,41,21
"ENSG00000224535.3",0,1,0,0
"ENSG00000228067.2",0,0,0,0
"ENSG00000310477.1",0,0,0,0
"ENSG00000260805.4",0,0,0,0
"ENSG00000288007.2",0,0,0,0
"ENSG00000162772.19",6,52,45,16
"ENSG00000310497.1",0,0,0,1
"ENSG00000235862.2",0,0,0,0
"ENSG00000162771.8",0,0,0,0
"ENSG00000237980.3",0,0,0,0
"ENSG00000226036.1",0,0,0,0
"ENSG00000307154.1",0,0,0,0
"ENSG00000307204.1",0,0,0,0
"ENSG00000123685.9",2,6,15,13
"ENSG00000307224.1",0,0,3,1
"ENSG00000117697.16",390,525,169,420
"ENSG00000203705.12",158,175,126,107
"ENSG00000236905.2",2,3,0,1
"ENSG00000185523.6",0,2,4,1
"ENSG00000198468.12",51,29,42,57
"ENSG00000235182.1",0,0,0,0
"ENSG00000236317.1",2,0,0,1
"ENSG00000162769.14",274,395,196,324
"ENSG00000301843.1",0,0,0,0
"ENSG00000282718.2",0,0,0,0
"ENSG00000306165.1",0,0,0,0
"ENSG00000143494.17",7,0,1,28
"ENSG00000174606.15",466,311,154,202
"ENSG00000136643.13",324,196,61,80
"ENSG00000300492.1",0,0,0,0
"ENSG00000299655.1",0,0,0,0
"ENSG00000225233.3",0,0,0,0
"ENSG00000228646.3",0,0,0,0
"ENSG00000302770.1",0,0,0,0
"ENSG00000302792.1",0,0,0,0
"ENSG00000302746.1",0,0,0,0
"ENSG00000302811.1",0,0,0,0
"ENSG00000230461.11",0,0,0,0
"ENSG00000281664.1",0,0,0,0
"ENSG00000302836.1",0,0,0,0
"ENSG00000117707.18",0,44,2,0
"ENSG00000274895.1",0,12,0,0
"ENSG00000283518.2",0,0,0,0
"ENSG00000272167.2",0,0,0,0
"ENSG00000304340.1",0,0,0,0
"ENSG00000294336.1",1,2,0,1
"ENSG00000294353.1",0,0,0,0
"ENSG00000294375.1",0,0,0,0
"ENSG00000305313.1",25,9,0,5
"ENSG00000143499.15",374,235,130,183
"ENSG00000228470.1",0,0,0,0
"ENSG00000152104.12",0,13,430,2
"ENSG00000213036.3",18,17,3,3
"ENSG00000215819.3",0,0,0,0
"ENSG00000117724.16",3716,3362,1447,1975
"ENSG00000306569.1",0,0,0,1
"ENSG00000250536.1",0,0,0,0
"ENSG00000224584.2",0,0,0,0
"ENSG00000185221.6",1,0,1,0
"ENSG00000223869.1",0,0,0,0
"ENSG00000287008.1",0,0,0,0
"ENSG00000301918.1",0,0,0,0
"ENSG00000082482.15",0,0,0,0
